*******************************************************************************
 Revised: April 12, 2021                 Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised May 9, 2022):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean surface temp (Ts), K= 287.6           Volume, km^3    = 1.08321 x 10^12
  Mean effect. temp (Te), K= 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Fri Mar  3 12:38:08 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: (user defined site below)
*******************************************************************************
Start time      : A.D. 1980-Nov-01 00:00:00.0000 TDB
Stop  time      : A.D. 2022-Dec-12 00:00:00.0000 TDB
Step-size       : 1 calendar months
*******************************************************************************
Center geodetic : 286.0058, 40.7517, -2.02709E-12 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 286.0058, 4838.6361, 4141.57364 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : ITRF93                          {East-longitude positive}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
EOP file        : eop.230301.p230525
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2023-MAR-01. PREDICTS-> 2023-MAY-24
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
2445213.500000000, A.D. 1982-Sep-01 00:00:00.0000,  3.579264061955088E+02,  2.780545000631850E+03, -5.718871363227738E+03,
2445243.500000000, A.D. 1982-Oct-01 00:00:00.0000, -2.069157523979632E+03,  2.361093030345154E+03, -5.541557391650033E+03,
2445274.500000000, A.D. 1982-Nov-01 00:00:00.0000, -4.002642750322783E+03,  8.346691541439484E+02, -4.883360512838077E+03,
2445304.500000000, A.D. 1982-Dec-01 00:00:00.0000, -4.816899976444991E+03, -1.304805708145890E+03, -3.957270291861704E+03,
2445335.500000000, A.D. 1983-Jan-01 00:00:00.0000, -4.338775652328989E+03, -3.602361723277584E+03, -2.960244472228401E+03,
2445366.500000000, A.D. 1983-Feb-01 00:00:00.0000, -2.653862083450502E+03, -5.357050287171126E+03, -2.196374226920493E+03,
2445394.500000000, A.D. 1983-Mar-01 00:00:00.0000, -4.790312864515230E+02, -6.064656149643839E+03, -1.885605020974656E+03,
2445425.500000000, A.D. 1983-Apr-01 00:00:00.0000,  2.035664375820370E+03, -5.676364220671651E+03, -2.049388022125549E+03,
2445455.500000000, A.D. 1983-May-01 00:00:00.0000,  3.939060577641147E+03, -4.231747147638451E+03, -2.672292896758197E+03,
2445486.500000000, A.D. 1983-Jun-01 00:00:00.0000,  4.826364800009603E+03, -2.038020875286721E+03, -3.621837270096612E+03,
2445516.500000000, A.D. 1983-Jul-01 00:00:00.0000,  4.410450693182222E+03,  1.949634518138598E+02, -4.590745627608045E+03,
2445547.500000000, A.D. 1983-Aug-01 00:00:00.0000,  2.779756587869533E+03,  1.992337463735116E+03, -5.372948559657959E+03,
2445578.500000000, A.D. 1983-Sep-01 00:00:00.0000,  3.790147657882462E+02,  2.778978111937301E+03, -5.718274210163846E+03,
2445608.500000000, A.D. 1983-Oct-01 00:00:00.0000, -2.050080842670053E+03,  2.369545627871951E+03, -5.545038641694686E+03,
2445639.500000000, A.D. 1983-Nov-01 00:00:00.0000, -3.990954671646873E+03,  8.511132489544882E+02, -4.890083693379002E+03,
2445669.500000000, A.D. 1983-Dec-01 00:00:00.0000, -4.815583670094060E+03, -1.284977974059124E+03, -3.965352065635966E+03,
2445700.500000000, A.D. 1984-Jan-01 00:00:00.0000, -4.348610404418555E+03, -3.584478322611615E+03, -2.967513131773339E+03,
2445731.500000000, A.D. 1984-Feb-01 00:00:00.0000, -2.672222077879695E+03, -5.346095293844335E+03, -2.200801162659832E+03,
2445760.500000000, A.D. 1984-Mar-01 00:00:00.0000, -4.179899021214288E+02, -6.069956309523521E+03, -1.883068326996445E+03,
2445791.500000000, A.D. 1984-Apr-01 00:00:00.0000,  2.091137639276154E+03, -5.652364727154017E+03, -2.059841704297863E+03,
2445821.500000000, A.D. 1984-May-01 00:00:00.0000,  3.974312833452315E+03, -4.185671610932849E+03, -2.692586516571773E+03,
2445852.500000000, A.D. 1984-Jun-01 00:00:00.0000,  4.831038053725177E+03, -1.981791774103770E+03, -3.646725129412823E+03,
2445882.500000000, A.D. 1984-Jul-01 00:00:00.0000,  4.384080313187556E+03,  2.461299405834436E+02, -4.613490147578813E+03,
2445913.500000000, A.D. 1984-Aug-01 00:00:00.0000,  2.728487579756968E+03,  2.024295304836305E+03, -5.387264196961825E+03,
2445944.500000000, A.D. 1984-Sep-01 00:00:00.0000,  3.169720500541822E+02,  2.782835774345443E+03, -5.720173533595353E+03,
2445974.500000000, A.D. 1984-Oct-01 00:00:00.0000, -2.106249573502371E+03,  2.345090421988909E+03, -5.534373959966388E+03,
2446005.500000000, A.D. 1984-Nov-01 00:00:00.0000, -4.025856266468690E+03,  8.041511952112255E+02, -4.869379186191215E+03,
2446035.500000000, A.D. 1984-Dec-01 00:00:00.0000, -4.820701845953695E+03, -1.341366072600133E+03, -3.940380978234594E+03,
2446066.500000000, A.D. 1985-Jan-01 00:00:00.0000, -4.321754960421913E+03, -3.635199801491224E+03, -2.944959753077084E+03,
2446097.500000000, A.D. 1985-Feb-01 00:00:00.0000, -2.620966144754518E+03, -5.377072294053100E+03, -2.186929695832553E+03,
2446125.500000000, A.D. 1985-Mar-01 00:00:00.0000, -4.397616278346950E+02, -6.068208215540352E+03, -1.883743678282646E+03,
2446156.500000000, A.D. 1985-Apr-01 00:00:00.0000,  2.071348750036861E+03, -5.660921910229639E+03, -2.056333864901277E+03,
2446186.500000000, A.D. 1985-May-01 00:00:00.0000,  3.961582923394321E+03, -4.201977547471231E+03, -2.685940601270855E+03,
2446217.500000000, A.D. 1985-Jun-01 00:00:00.0000,  4.828939928170667E+03, -2.001640198118740E+03, -3.638654582305296E+03,
2446247.500000000, A.D. 1985-Jul-01 00:00:00.0000,  4.392742381400501E+03,  2.280926227468424E+02, -4.606171903873476E+03,
2446278.500000000, A.D. 1985-Aug-01 00:00:00.0000,  2.745746135615185E+03,  2.013034684707750E+03, -5.382713163345687E+03,
2446309.500000000, A.D. 1985-Sep-01 00:00:00.0000,  3.379162131731145E+02,  2.781456835737681E+03, -5.719645267474195E+03,
2446339.500000000, A.D. 1985-Oct-01 00:00:00.0000, -2.087384593586095E+03,  2.353658600898139E+03, -5.537883009852654E+03,
2446370.500000000, A.D. 1985-Nov-01 00:00:00.0000, -4.014399261577657E+03,  8.206234490848076E+02, -4.876085233606360E+03,
2446400.500000000, A.D. 1985-Dec-01 00:00:00.0000, -4.819592731542517E+03, -1.321598703224863E+03, -3.948409078557334E+03,
2446431.500000000, A.D. 1986-Jan-01 00:00:00.0000, -4.331729469044546E+03, -3.617450737404097E+03, -2.952152003437947E+03,
2446462.500000000, A.D. 1986-Feb-01 00:00:00.0000, -2.639369986467325E+03, -5.366285550293576E+03, -2.191286596769787E+03,
2446490.500000000, A.D. 1986-Mar-01 00:00:00.0000, -4.615310150287569E+02, -6.066366441128613E+03, -1.884467777928870E+03,
2446521.500000000, A.D. 1986-Apr-01 00:00:00.0000,  2.051519033003631E+03, -5.669389261581341E+03, -2.052882495377441E+03,
2446551.500000000, A.D. 1986-May-01 00:00:00.0000,  3.948770010427601E+03, -4.218216409558369E+03, -2.679346414485663E+03,
2446582.500000000, A.D. 1986-Jun-01 00:00:00.0000,  4.826733295906989E+03, -2.021461004167975E+03, -3.630616005686655E+03,
2446612.500000000, A.D. 1986-Jul-01 00:00:00.0000,  4.401297762410206E+03,  2.100438650347955E+02, -4.598857582411229E+03,
2446643.500000000, A.D. 1986-Aug-01 00:00:00.0000,  2.762930738904442E+03,  2.001730129902200E+03, -5.378133663362760E+03,
2446674.500000000, A.D. 1986-Sep-01 00:00:00.0000,  3.588275388684426E+02,  2.780023609404669E+03, -5.719068369099932E+03,
2446704.500000000, A.D. 1986-Oct-01 00:00:00.0000, -2.068511057281486E+03,  2.362171923279847E+03, -5.541338944037777E+03,
2446735.500000000, A.D. 1986-Nov-01 00:00:00.0000, -4.002890978821327E+03,  8.370488908118111E+02, -4.882749681070967E+03,
2446765.500000000, A.D. 1986-Dec-01 00:00:00.0000, -4.818399812650344E+03, -1.301847875221983E+03, -3.956418435551052E+03,
2446796.500000000, A.D. 1987-Jan-01 00:00:00.0000, -4.341612559496778E+03, -3.599670959785701E+03, -2.959358181503621E+03,
2446827.500000000, A.D. 1987-Feb-01 00:00:00.0000, -2.657707126749096E+03, -5.355426614048060E+03, -2.195684424481323E+03,
2446855.500000000, A.D. 1987-Mar-01 00:00:00.0000, -4.832730861453646E+02, -6.064429036875922E+03, -1.885253050081279E+03,
2446886.500000000, A.D. 1987-Apr-01 00:00:00.0000,  2.031657349961388E+03, -5.677762950248817E+03, -2.049489637706613E+03,
2446916.500000000, A.D. 1987-May-01 00:00:00.0000,  3.935883885637309E+03, -4.234383418029332E+03, -2.672797521294096E+03,
2446947.500000000, A.D. 1987-Jun-01 00:00:00.0000,  4.824426706128312E+03, -2.041247463794530E+03, -3.622602273323059E+03,
2446977.500000000, A.D. 1987-Jul-01 00:00:00.0000,  4.409756191488812E+03,  1.919790456067831E+02, -4.591538506820028E+03,
2447008.500000000, A.D. 1987-Aug-01 00:00:00.0000,  2.780050934001382E+03,  1.990369612244452E+03, -5.373525573862005E+03,
2447039.500000000, A.D. 1987-Sep-01 00:00:00.0000,  3.797314645752783E+02,  2.778524805341028E+03, -5.718446939760237E+03,
2447069.500000000, A.D. 1987-Oct-01 00:00:00.0000, -2.049597635602127E+03,  2.370638385723864E+03, -5.544750188980907E+03,
2447100.500000000, A.D. 1987-Nov-01 00:00:00.0000, -3.991314014417409E+03,  8.534598102108832E+02, -4.889381379336968E+03,
2447130.500000000, A.D. 1987-Dec-01 00:00:00.0000, -4.817123109930300E+03, -1.282074630211939E+03, -3.964421908460230E+03,
2447161.500000000, A.D. 1988-Jan-01 00:00:00.0000, -4.351418632999150E+03, -3.581829016202789E+03, -2.966595398940115E+03,
2447192.500000000, A.D. 1988-Feb-01 00:00:00.0000, -2.676006109751250E+03, -5.344472660106293E+03, -2.200144260699154E+03,
2447221.500000000, A.D. 1988-Mar-01 00:00:00.0000, -4.221819212232022E+02, -6.069744688389416E+03, -1.882815265791588E+03,
2447252.500000000, A.D. 1988-Apr-01 00:00:00.0000,  2.087173671607594E+03, -5.653744876301696E+03, -2.060074372486943E+03,
2447282.500000000, A.D. 1988-May-01 00:00:00.0000,  3.971158559615414E+03, -4.188258365370268E+03, -2.693217971356251E+03,
2447313.500000000, A.D. 1988-Jun-01 00:00:00.0000,  4.829099105670996E+03, -1.984938778826967E+03, -3.647581576038237E+03,
2447343.500000000, A.D. 1988-Jul-01 00:00:00.0000,  4.383364000083512E+03,  2.432529343109200E+02, -4.614323301921754E+03,
2447374.500000000, A.D. 1988-Aug-01 00:00:00.0000,  2.728739630319481E+03,  2.022456465258027E+03, -5.387827146261932E+03,
2447405.500000000, A.D. 1988-Sep-01 00:00:00.0000,  3.176264460741641E+02,  2.782519159426269E+03, -5.720291255706925E+03,
2447435.500000000, A.D. 1988-Oct-01 00:00:00.0000, -2.105845015328903E+03,  2.346305907856240E+03, -5.534012724968239E+03,
2447466.500000000, A.D. 1988-Nov-01 00:00:00.0000, -4.026294706297209E+03,  8.065869629718438E+02, -4.868613754565462E+03,
2447496.500000000, A.D. 1988-Dec-01 00:00:00.0000, -4.822305302171371E+03, -1.338410140251480E+03, -3.939423987216782E+03,
2447527.500000000, A.D. 1989-Jan-01 00:00:00.0000, -4.324603022006540E+03, -3.632534340938996E+03, -2.944067670059211E+03,
2447558.500000000, A.D. 1989-Feb-01 00:00:00.0000, -2.624761626812296E+03, -5.375456219144164E+03, -2.186350456906462E+03,
2447586.500000000, A.D. 1989-Mar-01 00:00:00.0000, -4.439383225132142E+02, -6.067952313398500E+03, -1.883588322872865E+03,
2447617.500000000, A.D. 1989-Apr-01 00:00:00.0000,  2.067389002129544E+03, -5.662243411789848E+03, -2.056680272053328E+03,
2447647.500000000, A.D. 1989-May-01 00:00:00.0000,  3.958414109912368E+03, -4.204493190624748E+03, -2.686675683139644E+03,
2447678.500000000, A.D. 1989-Jun-01 00:00:00.0000,  4.826969165748834E+03, -2.004708286088966E+03, -3.639580311317958E+03,
2447708.500000000, A.D. 1989-Jul-01 00:00:00.0000,  4.391986965118225E+03,  2.252992358575027E+02, -4.607029654179655E+03,
2447739.500000000, A.D. 1989-Aug-01 00:00:00.0000,  2.745964732366613E+03,  2.011281490506092E+03, -5.383257000783395E+03,
2447770.500000000, A.D. 1989-Sep-01 00:00:00.0000,  3.385526225399821E+02,  2.781228397233828E+03, -5.719718717395857E+03,
2447800.500000000, A.D. 1989-Oct-01 00:00:00.0000, -2.086986628985896E+03,  2.354965796110248E+03, -5.537477258781474E+03,
2447831.500000000, A.D. 1989-Nov-01 00:00:00.0000, -4.014839170389509E+03,  8.231487403736592E+02, -4.875297331349590E+03,
2447861.500000000, A.D. 1989-Dec-01 00:00:00.0000, -4.821198072936220E+03, -1.318560937258836E+03, -3.947464715255637E+03,
2447892.500000000, A.D. 1990-Jan-01 00:00:00.0000, -4.334584125799301E+03, -3.614715119877562E+03, -2.951312680898849E+03,
2447923.500000000, A.D. 1990-Feb-01 00:00:00.0000, -2.643178597878835E+03, -5.364612035039618E+03, -2.190793485283456E+03,
2447951.500000000, A.D. 1990-Mar-01 00:00:00.0000, -4.657302516437238E+02, -6.066062270224963E+03, -1.884413794365264E+03,
2447982.500000000, A.D. 1990-Apr-01 00:00:00.0000,  2.047524468607759E+03, -5.670673612395580E+03, -2.053323114872586E+03,
2448012.500000000, A.D. 1990-May-01 00:00:00.0000,  3.945567342979478E+03, -4.220704201131290E+03, -2.680146613620910E+03,
2448043.500000000, A.D. 1990-Jun-01 00:00:00.0000,  4.824743409891584E+03, -2.024504991957735E+03, -3.631564683188644E+03,
2448073.500000000, A.D. 1990-Jul-01 00:00:00.0000,  4.400553466418031E+03,  2.072754387967454E+02, -4.599695377261950E+03,
2448104.500000000, A.D. 1990-Aug-01 00:00:00.0000,  2.763196160698925E+03,  2.000022902282406E+03, -5.378632433042963E+03,
2448135.500000000, A.D. 1990-Sep-01 00:00:00.0000,  3.595411390268502E+02,  2.779872865654805E+03, -5.719096825730484E+03,
2448165.500000000, A.D. 1990-Oct-01 00:00:00.0000, -2.068025758077218E+03,  2.363592821898662E+03, -5.540914177113316E+03,
2448196.500000000, A.D. 1990-Nov-01 00:00:00.0000, -4.003263169883987E+03,  8.397172088329849E+02, -4.881986325644228E+03,
2448226.500000000, A.D. 1990-Dec-01 00:00:00.0000, -4.819977844118757E+03, -1.298659211158415E+03, -3.955544124063689E+03,
2448257.500000000, A.D. 1991-Jan-01 00:00:00.0000, -4.344490827968751E+03, -3.596801512247187E+03, -2.958622958257578E+03,
2448288.500000000, A.D. 1991-Feb-01 00:00:00.0000, -2.661583985258801E+03, -5.353656153605915E+03, -2.195305892195544E+03,
2448316.500000000, A.D. 1991-Mar-01 00:00:00.0000, -4.875541455672824E+02, -6.064072239712033E+03, -1.885298466723806E+03,
2448347.500000000, A.D. 1991-Apr-01 00:00:00.0000,  2.027594921597147E+03, -5.679032628176502E+03, -2.049994810714710E+03,
2448377.500000000, A.D. 1991-May-01 00:00:00.0000,  3.932641700504730E+03, -4.236876690446104E+03, -2.673618642840225E+03,
2448408.500000000, A.D. 1991-Jun-01 00:00:00.0000,  4.822438936071211E+03, -2.044300117787990E+03, -3.623527455148291E+03,
2448438.500000000, A.D. 1991-Jul-01 00:00:00.0000,  4.409057342918159E+03,  1.892174277284305E+02, -4.592324203912481E+03,
2448469.500000000, A.D. 1991-Aug-01 00:00:00.0000,  2.780402573531157E+03,  1.988695056015565E+03, -5.373963619640317E+03,
2448500.500000000, A.D. 1991-Sep-01 00:00:00.0000,  3.805557078655144E+02,  2.778442007133940E+03, -5.718432376809364E+03,
2448530.500000000, A.D. 1991-Oct-01 00:00:00.0000, -2.048996293560893E+03,  2.372161233930782E+03, -5.544321126264857E+03,
2448561.500000000, A.D. 1991-Nov-01 00:00:00.0000, -3.991593227424861E+03,  8.562562105191860E+02, -4.888664469020185E+03,
2448591.500000000, A.D. 1991-Dec-01 00:00:00.0000, -4.818651244764981E+03, -1.278751705881003E+03, -3.963637942341405E+03,
2448622.500000000, A.D. 1992-Jan-01 00:00:00.0000, -4.354297471685634E+03, -3.578841509184580E+03, -2.965976814162007E+03,
2448653.500000000, A.D. 1992-Feb-01 00:00:00.0000, -2.679925387985831E+03, -5.342616652265103E+03, -2.199881520379157E+03,
2448682.500000000, A.D. 1992-Mar-01 00:00:00.0000, -4.265280364456094E+02, -6.069394174024075E+03, -1.882965659906085E+03,
2448713.500000000, A.D. 1992-Apr-01 00:00:00.0000,  2.083071677723099E+03, -5.655053242057311E+03, -2.060635022730141E+03,
2448743.500000000, A.D. 1992-May-01 00:00:00.0000,  3.967925487866101E+03, -4.190795122154469E+03, -2.694036942732213E+03,
2448774.500000000, A.D. 1992-Jun-01 00:00:00.0000,  4.827178046850889E+03, -1.988008195290953E+03, -3.648452685919596E+03,
2448804.500000000, A.D. 1992-Jul-01 00:00:00.0000,  4.382775375866151E+03,  2.405185709628167E+02, -4.615025709967435E+03,
2448835.500000000, A.D. 1992-Aug-01 00:00:00.0000,  2.729224480013626E+03,  2.020858088520034E+03, -5.388181307797148E+03,
2448866.500000000, A.D. 1992-Sep-01 00:00:00.0000,  3.185875188300323E+02,  2.782549335130225E+03, -5.720223131342794E+03,
2448896.500000000, A.D. 1992-Oct-01 00:00:00.0000, -2.105127402377437E+03,  2.347964916975255E+03, -5.533582099359338E+03,
2448927.500000000, A.D. 1992-Nov-01 00:00:00.0000, -4.026495968385859E+03,  8.095272390641478E+02, -4.867959259045076E+03,
2448957.500000000, A.D. 1992-Dec-01 00:00:00.0000, -4.823809513130416E+03, -1.334958113255944E+03, -3.938753622508234E+03,
2448988.500000000, A.D. 1993-Jan-01 00:00:00.0000, -4.327516283094844E+03, -3.629450659103281E+03, -2.943590021490902E+03,
2449019.500000000, A.D. 1993-Feb-01 00:00:00.0000, -2.628756268949304E+03, -5.373557698423671E+03, -2.186218109454888E+03,
2449047.500000000, A.D. 1993-Mar-01 00:00:00.0000, -4.483685179903756E+02, -6.067556145793997E+03, -1.883815163876142E+03,
2449078.500000000, A.D. 1993-Apr-01 00:00:00.0000,  2.063209114761632E+03, -5.663558900680439E+03, -2.057255504118282E+03,
2449108.500000000, A.D. 1993-May-01 00:00:00.0000,  3.955143148562242E+03, -4.207075621988388E+03, -2.687450253900383E+03,
2449139.500000000, A.D. 1993-Jun-01 00:00:00.0000,  4.825076320314607E+03, -2.007838896629941E+03, -3.640364398004163E+03,
2449169.500000000, A.D. 1993-Jul-01 00:00:00.0000,  4.391496057423994E+03,  2.225171406108163E+02, -4.607632795883478E+03,
2449200.500000000, A.D. 1993-Aug-01 00:00:00.0000,  2.746601388038151E+03,  2.009673542858349E+03, -5.383532720091813E+03,
2449231.500000000, A.D. 1993-Sep-01 00:00:00.0000,  3.396836277181997E+02,  2.781296272665996E+03, -5.719618655002404E+03,
2449261.500000000, A.D. 1993-Oct-01 00:00:00.0000, -2.086109548420678E+03,  2.356699290030122E+03, -5.537070244298574E+03,
2449292.500000000, A.D. 1993-Nov-01 00:00:00.0000, -4.014917102550182E+03,  8.261861921755933E+02, -4.874719327042892E+03,
2449322.500000000, A.D. 1993-Dec-01 00:00:00.0000, -4.822627887544868E+03, -1.315006905172928E+03, -3.946903669911278E+03,
2449353.500000000, A.D. 1994-Jan-01 00:00:00.0000, -4.337474699392151E+03, -3.611542109732889E+03, -2.950950406851355E+03,
2449384.500000000, A.D. 1994-Feb-01 00:00:00.0000, -2.647191979430902E+03, -5.362649286633341E+03, -2.190753006284530E+03,
