            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2428076.500000000, A.D. 1935-Oct-01 00:00:00.0000, -2.059116045194922E+03,  2.353713152757652E+03, -5.548432840802306E+03,
2428107.500000000, A.D. 1935-Nov-01 00:00:00.0000, -3.989290420699057E+03,  8.203066614431257E+02, -4.896701992407528E+03,
2428137.500000000, A.D. 1935-Dec-01 00:00:00.0000, -4.798907502156670E+03, -1.322132287853043E+03, -3.973346760741882E+03,
2428168.500000000, A.D. 1936-Jan-01 00:00:00.0000, -4.315790642635663E+03, -3.617984555258937E+03, -2.974755514119323E+03,
2428199.500000000, A.D. 1936-Feb-01 00:00:00.0000, -2.627063481836613E+03, -5.366583265940004E+03, -2.205301111882523E+03,
2428228.500000000, A.D. 1936-Mar-01 00:00:00.0000, -3.678036978777509E+02, -6.072958369560034E+03, -1.883860016921451E+03,
2428259.500000000, A.D. 1936-Apr-01 00:00:00.0000,  2.138317844254963E+03, -5.635909292362514E+03, -2.056490876989190E+03,
2428289.500000000, A.D. 1936-May-01 00:00:00.0000,  4.011118290505948E+03, -4.154610210649763E+03, -2.686107879268898E+03,
2428320.500000000, A.D. 1936-Jun-01 00:00:00.0000,  4.852294364882552E+03, -1.944084447065441E+03, -3.638791906820775E+03,
2428350.500000000, A.D. 1936-Jul-01 00:00:00.0000,  4.389640213512173E+03,  2.803648824123779E+02, -4.606244219596241E+03,
2428381.500000000, A.D. 1936-Aug-01 00:00:00.0000,  2.721545817698982E+03,  2.045669298691733E+03, -5.382699783983158E+03,
2428412.500000000, A.D. 1936-Sep-01 00:00:00.0000,  3.047395151208938E+02,  2.785465833657883E+03, -5.719558147216056E+03,
2428442.500000000, A.D. 1936-Oct-01 00:00:00.0000, -2.115319575802231E+03,  2.328884993585953E+03, -5.537756699315631E+03,
2428473.500000000, A.D. 1936-Nov-01 00:00:00.0000, -4.023979193377610E+03,  7.730299706774069E+02, -4.875966324497706E+03,
2428503.500000000, A.D. 1936-Dec-01 00:00:00.0000, -4.803631049351995E+03, -1.378657477732355E+03, -3.948349501086649E+03,
2428534.500000000, A.D. 1937-Jan-01 00:00:00.0000, -4.288469871203137E+03, -3.668594082731383E+03, -2.952198350698732E+03,
2428565.500000000, A.D. 1937-Feb-01 00:00:00.0000, -2.575396021334355E+03, -5.397211778713205E+03, -2.191454273068848E+03,
2428593.500000000, A.D. 1937-Mar-01 00:00:00.0000, -3.893587137163719E+02, -6.071345214376557E+03, -1.884727715575142E+03,
2428624.500000000, A.D. 1937-Apr-01 00:00:00.0000,  2.118802719487656E+03, -5.644475153797494E+03, -2.053194281112132E+03,
2428654.500000000, A.D. 1937-May-01 00:00:00.0000,  3.998645066757771E+03, -4.170775512514001E+03, -2.679645636319175E+03,
2428685.500000000, A.D. 1937-Jun-01 00:00:00.0000,  4.850372228223951E+03, -1.963656107596275E+03, -3.630836738371851E+03,
2428715.500000000, A.D. 1937-Jul-01 00:00:00.0000,  4.398369381675891E+03,  2.626874080489604E+02, -4.598953532046789E+03,
2428746.500000000, A.D. 1937-Aug-01 00:00:00.0000,  2.738758692869125E+03,  2.034788540992374E+03, -5.378091473526369E+03,
2428777.500000000, A.D. 1937-Sep-01 00:00:00.0000,  3.255415485014290E+02,  2.784418809996150E+03, -5.718921757873244E+03,
2428807.500000000, A.D. 1937-Oct-01 00:00:00.0000, -2.096651022879770E+03,  2.337670565275855E+03, -5.541153516952690E+03,
2428838.500000000, A.D. 1937-Nov-01 00:00:00.0000, -4.012709428280073E+03,  7.895588005332813E+02, -4.882600887501429E+03,
2428868.500000000, A.D. 1937-Dec-01 00:00:00.0000, -4.802635614734032E+03, -1.358973277183110E+03, -3.956376405996724E+03,
2428899.500000000, A.D. 1938-Jan-01 00:00:00.0000, -4.298443915678117E+03, -3.651016921450334E+03, -2.959474079121186E+03,
2428930.500000000, A.D. 1938-Feb-01 00:00:00.0000, -2.593682919432357E+03, -5.386613496677302E+03, -2.195958886863745E+03,
2428958.500000000, A.D. 1938-Mar-01 00:00:00.0000, -4.109188124096442E+02, -6.069643312042448E+03, -1.885631797600826E+03,
2428989.500000000, A.D. 1938-Apr-01 00:00:00.0000,  2.099235622019518E+03, -5.652973954525835E+03, -2.049908962523451E+03,
2429019.500000000, A.D. 1938-May-01 00:00:00.0000,  3.986096298526171E+03, -4.186910117956848E+03, -2.673172543058829E+03,
2429050.500000000, A.D. 1938-Jun-01 00:00:00.0000,  4.848372061372813E+03, -1.983240353144707E+03, -3.622854887805346E+03,
2429080.500000000, A.D. 1938-Jul-01 00:00:00.0000,  4.407039485144766E+03,  2.449531465200134E+02, -4.591626336530660E+03,
2429111.500000000, A.D. 1938-Aug-01 00:00:00.0000,  2.755955448555840E+03,  2.023813477202847E+03, -5.373445827121045E+03,
2429142.500000000, A.D. 1938-Sep-01 00:00:00.0000,  3.463868368333156E+02,  2.783270754209947E+03, -5.718255988495555E+03,
2429172.500000000, A.D. 1938-Oct-01 00:00:00.0000, -2.077893081113501E+03,  2.346380225412337E+03, -5.544537100894147E+03,
2429203.500000000, A.D. 1938-Nov-01 00:00:00.0000, -4.001329943448566E+03,  8.060563082344656E+02, -4.889239551663878E+03,
2429233.500000000, A.D. 1938-Dec-01 00:00:00.0000, -4.801533872870393E+03, -1.339276413566727E+03, -3.964422106395733E+03,
2429264.500000000, A.D. 1939-Jan-01 00:00:00.0000, -4.308334629367596E+03, -3.633387150231332E+03, -2.966779739020562E+03,
2429295.500000000, A.D. 1939-Feb-01 00:00:00.0000, -2.611931267322891E+03, -5.375932153129398E+03, -2.200499948118068E+03,
2429323.500000000, A.D. 1939-Mar-01 00:00:00.0000, -4.324898163705971E+02, -6.067855141911863E+03, -1.886562487024105E+03,
2429354.500000000, A.D. 1939-Apr-01 00:00:00.0000,  2.079604919172685E+03, -5.661410079753424E+03, -2.046634010016493E+03,
2429384.500000000, A.D. 1939-May-01 00:00:00.0000,  3.973458307050928E+03, -4.203028297926195E+03, -2.666685900307101E+03,
2429415.500000000, A.D. 1939-Jun-01 00:00:00.0000,  4.846291624467714E+03, -2.002859933652092E+03, -3.614836242310611E+03,
2429445.500000000, A.D. 1939-Jul-01 00:00:00.0000,  4.415660150956432E+03,  2.271433705041561E+02, -4.584253789051007E+03,
2429476.500000000, A.D. 1939-Aug-01 00:00:00.0000,  2.773146836728950E+03,  2.012736485827200E+03, -5.368759627930576E+03,
2429507.500000000, A.D. 1939-Sep-01 00:00:00.0000,  3.672791631435048E+02,  2.782012363793235E+03, -5.717564578206290E+03,
2429537.500000000, A.D. 1939-Oct-01 00:00:00.0000, -2.059041040093699E+03,  2.355002495025707E+03, -5.547913547052587E+03,
2429568.500000000, A.D. 1939-Nov-01 00:00:00.0000, -3.989831236292094E+03,  8.225189710188051E+02, -4.895890187714504E+03,
2429598.500000000, A.D. 1939-Dec-01 00:00:00.0000, -4.800323310605281E+03, -1.319558042565443E+03, -3.972492186008362E+03,
2429629.500000000, A.D. 1940-Jan-01 00:00:00.0000, -4.318155615153598E+03, -3.615692181760170E+03, -2.974110558135478E+03,
2429660.500000000, A.D. 1940-Feb-01 00:00:00.0000, -2.630158538585526E+03, -5.365165764092853E+03, -2.205060966877942E+03,
2429689.500000000, A.D. 1940-Mar-01 00:00:00.0000, -3.711982946846396E+02, -6.072685503136984E+03, -1.884073801089067E+03,
2429720.500000000, A.D. 1940-Apr-01 00:00:00.0000,  2.135103461423656E+03, -5.636890018215134E+03, -2.057142584630537E+03,
2429750.500000000, A.D. 1940-May-01 00:00:00.0000,  4.008530127276043E+03, -4.156514664826531E+03, -2.687025035562448E+03,
2429781.500000000, A.D. 1940-Jun-01 00:00:00.0000,  4.850652994106053E+03, -1.946385275521130E+03, -3.639750179880699E+03,
2429811.500000000, A.D. 1940-Jul-01 00:00:00.0000,  4.388964329005679E+03,  2.783280781307833E+02, -4.607011730132324E+03,
2429842.500000000, A.D. 1940-Aug-01 00:00:00.0000,  2.721648273963739E+03,  2.044506434666562E+03, -5.383089781284936E+03,
2429873.500000000, A.D. 1940-Sep-01 00:00:00.0000,  3.051790121589998E+02,  2.785549264946070E+03, -5.719494081213225E+03,
2429903.500000000, A.D. 1940-Oct-01 00:00:00.0000, -2.115067307105691E+03,  2.330203432308077E+03, -5.537298414607019E+03,
2429934.500000000, A.D. 1940-Nov-01 00:00:00.0000, -4.024403412123870E+03,  7.753098058273335E+02, -4.875254184492417E+03,
2429964.500000000, A.D. 1940-Dec-01 00:00:00.0000, -4.805008461649830E+03, -1.376002236837666E+03, -3.947599651640015E+03,
2429995.500000000, A.D. 1941-Jan-01 00:00:00.0000, -4.290877214334036E+03, -3.666237224119352E+03, -2.951628165932778E+03,
2430026.500000000, A.D. 1941-Feb-01 00:00:00.0000, -2.578592024122961E+03, -5.395776581249533E+03, -2.191230188799357E+03,
2430054.500000000, A.D. 1941-Mar-01 00:00:00.0000, -3.928693501590280E+02, -6.071071828748101E+03, -1.884879838563698E+03,
2430085.500000000, A.D. 1941-Apr-01 00:00:00.0000,  2.115480959669898E+03, -5.645527923249343E+03, -2.053724971612112E+03,
2430115.500000000, A.D. 1941-May-01 00:00:00.0000,  3.996000239785816E+03, -4.172816194782876E+03, -2.680413880378652E+03,
2430146.500000000, A.D. 1941-Jun-01 00:00:00.0000,  4.848754576291120E+03, -1.966135597441622E+03, -3.631655456304452E+03,
2430176.500000000, A.D. 1941-Jul-01 00:00:00.0000,  4.397801469360820E+03,  2.604630310591092E+02, -4.599623107111756E+03,
2430207.500000000, A.D. 1941-Aug-01 00:00:00.0000,  2.739040779933920E+03,  2.033465051550717E+03, -5.378448379590335E+03,
2430238.500000000, A.D. 1941-Sep-01 00:00:00.0000,  3.261965072594154E+02,  2.784402587803070E+03, -5.718892335900758E+03,
2430268.500000000, A.D. 1941-Oct-01 00:00:00.0000, -2.096196468304156E+03,  2.338963868598197E+03, -5.540779716754531E+03,
2430299.500000000, A.D. 1941-Nov-01 00:00:00.0000, -4.012991492979244E+03,  7.918827909772476E+02, -4.881992667402051E+03,
2430329.500000000, A.D. 1941-Dec-01 00:00:00.0000, -4.803955773641202E+03, -1.356233753092289E+03, -3.955713641532923E+03,
2430360.500000000, A.D. 1942-Jan-01 00:00:00.0000, -4.300885397885001E+03, -3.648571584509285E+03, -2.958942660632015E+03,
2430391.500000000, A.D. 1942-Feb-01 00:00:00.0000, -2.596986546655454E+03, -5.385123965307367E+03, -2.195707684711224E+03,
2430419.500000000, A.D. 1942-Mar-01 00:00:00.0000, -4.145699800781906E+02, -6.069375096463698E+03, -1.885695933065912E+03,
2430450.500000000, A.D. 1942-Apr-01 00:00:00.0000,  2.095781728780562E+03, -5.654112710818530E+03, -2.050302387602123E+03,
2430480.500000000, A.D. 1942-May-01 00:00:00.0000,  3.983372693929594E+03, -4.189109762652312E+03, -2.673786240454584E+03,
2430511.500000000, A.D. 1942-Jun-01 00:00:00.0000,  4.846761213741675E+03, -1.985926490906339E+03, -3.623538766402653E+03,
2430541.500000000, A.D. 1942-Jul-01 00:00:00.0000,  4.406564860525816E+03,  2.425139596844381E+02, -4.592211296453416E+03,
2430572.500000000, A.D. 1942-Aug-01 00:00:00.0000,  2.756399479062438E+03,  2.022305728795036E+03, -5.373785717075457E+03,
2430603.500000000, A.D. 1942-Sep-01 00:00:00.0000,  3.472354032537930E+02,  2.783131424228649E+03, -5.718272338052400E+03,
2430633.500000000, A.D. 1942-Oct-01 00:00:00.0000, -2.077258213049954E+03,  2.347626020945892E+03, -5.544247637329285E+03,
2430664.500000000, A.D. 1942-Nov-01 00:00:00.0000, -4.001488908531249E+03,  8.084067570946274E+02, -4.888721357566029E+03,
2430694.500000000, A.D. 1942-Dec-01 00:00:00.0000, -4.802813338980437E+03, -1.336465633309466E+03, -3.963820773424471E+03,
2430725.500000000, A.D. 1943-Jan-01 00:00:00.0000, -4.310823179090771E+03, -3.630864473598815E+03, -2.966253221643225E+03,
2430756.500000000, A.D. 1943-Feb-01 00:00:00.0000, -2.615346882842533E+03, -5.374398390170331E+03, -2.200189561850861E+03,
2430784.500000000, A.D. 1943-Mar-01 00:00:00.0000, -4.362814625521944E+02, -6.067597882823939E+03, -1.886516869715422E+03,
2430815.500000000, A.D. 1943-Apr-01 00:00:00.0000,  2.076020224558664E+03, -5.662633686236671E+03, -2.046888185675561E+03,
2430845.500000000, A.D. 1943-May-01 00:00:00.0000,  3.970649143869339E+03, -4.205380591974423E+03, -2.667161587694233E+03,
2430876.500000000, A.D. 1943-Jun-01 00:00:00.0000,  4.844667139896937E+03, -2.005746448311215E+03, -3.615413250325179E+03,
2430906.500000000, A.D. 1943-Jul-01 00:00:00.0000,  4.415245718713860E+03,  2.244935052145213E+02, -4.584783461782303E+03,
2430937.500000000, A.D. 1943-Aug-01 00:00:00.0000,  2.773708068980409E+03,  2.011046339960854E+03, -5.369103058103850E+03,
2430968.500000000, A.D. 1943-Sep-01 00:00:00.0000,  3.682666090036067E+02,  2.781744483167566E+03, -5.717631399189430E+03,
2430998.500000000, A.D. 1943-Oct-01 00:00:00.0000, -2.058280774149220E+03,  2.356182374061831E+03, -5.547694688504869E+03,
2431029.500000000, A.D. 1943-Nov-01 00:00:00.0000, -3.989908631047847E+03,  8.248641394032970E+02, -4.895432539556993E+03,
2431059.500000000, A.D. 1943-Dec-01 00:00:00.0000, -4.801582682830974E+03, -1.316711378359201E+03, -3.971914697973031E+03,
2431090.500000000, A.D. 1944-Jan-01 00:00:00.0000, -4.320690140280446E+03, -3.613121533018757E+03, -2.973553594818265E+03,
2431121.500000000, A.D. 1944-Feb-01 00:00:00.0000, -2.633668246914685E+03, -5.363606075446689E+03, -2.204666168507553E+03,
2431150.500000000, A.D. 1944-Mar-01 00:00:00.0000, -3.751067585583901E+02, -6.072492627835943E+03, -1.883921358894533E+03,
2431181.500000000, A.D. 1944-Apr-01 00:00:00.0000,  2.131432439150461E+03, -5.638228535181806E+03, -2.057281270107670E+03,
2431211.500000000, A.D. 1944-May-01 00:00:00.0000,  4.005681837477470E+03, -4.159015254299953E+03, -2.687403321673266E+03,
2431242.500000000, A.D. 1944-Jun-01 00:00:00.0000,  4.849040405221320E+03, -1.949432084415561E+03, -3.640268283893282E+03,
2431272.500000000, A.D. 1944-Jul-01 00:00:00.0000,  4.388600893208232E+03,  2.755300083729003E+02, -4.607526114581992E+03,
2431303.500000000, A.D. 1944-Aug-01 00:00:00.0000,  2.722279079896956E+03,  2.042701448695885E+03, -5.383456035353889E+03,
2431334.500000000, A.D. 1944-Sep-01 00:00:00.0000,  3.062257256780014E+02,  2.785209933710682E+03, -5.719603387651054E+03,
2431364.500000000, A.D. 1944-Oct-01 00:00:00.0000, -2.114279172043525E+03,  2.331347792716353E+03, -5.537117709963968E+03,
2431395.500000000, A.D. 1944-Nov-01 00:00:00.0000, -4.024493934694205E+03,  7.776411297336897E+02, -4.874808132110756E+03,
2431425.500000000, A.D. 1944-Dec-01 00:00:00.0000, -4.806316502813333E+03, -1.373164535926789E+03, -3.946995352669453E+03,
2431456.500000000, A.D. 1945-Jan-01 00:00:00.0000, -4.293483792708627E+03, -3.663685950053780E+03, -2.951005534231334E+03,
2431487.500000000, A.D. 1945-Feb-01 00:00:00.0000, -2.582179449269970E+03, -5.394258767140183E+03, -2.190742597120025E+03,
2431515.500000000, A.D. 1945-Mar-01 00:00:00.0000, -3.968402361091399E+02, -6.070894161613624E+03, -1.884620223659816E+03,
2431546.500000000, A.D. 1945-Apr-01 00:00:00.0000,  2.111750437335824E+03, -5.646907401837268E+03, -2.053771741802027E+03,
2431576.500000000, A.D. 1945-May-01 00:00:00.0000,  3.993101342305551E+03, -4.175382804411010E+03, -2.680737135312513E+03,
2431607.500000000, A.D. 1945-Jun-01 00:00:00.0000,  4.847099565416289E+03, -1.969269556372587E+03, -3.632166667324401E+03,
2431637.500000000, A.D. 1945-Jul-01 00:00:00.0000,  4.397400059909784E+03,  2.575630426795915E+02, -4.600170157079860E+03,
2431668.500000000, A.D. 1945-Aug-01 00:00:00.0000,  2.739635732050228E+03,  2.031551081945954E+03, -5.378868630023875E+03,
2431699.500000000, A.D. 1945-Sep-01 00:00:00.0000,  3.272082784872288E+02,  2.783959860707811E+03, -5.719050071331274E+03,
2431729.500000000, A.D. 1945-Oct-01 00:00:00.0000, -2.095444259977460E+03,  2.340018715700263E+03, -5.540618850402642E+03,
2431760.500000000, A.D. 1945-Nov-01 00:00:00.0000, -4.013117831300617E+03,  7.941420009657993E+02, -4.881521815616126E+03,
2431790.500000000, A.D. 1945-Dec-01 00:00:00.0000, -4.805293908832315E+03, -1.353451495852374E+03, -3.955041210916909E+03,
2431821.500000000, A.D. 1946-Jan-01 00:00:00.0000, -4.303511610446193E+03, -3.646058224113641E+03, -2.958222224084119E+03,
2431852.500000000, A.D. 1946-Feb-01 00:00:00.0000, -2.600586337140570E+03, -5.383627253154415E+03, -2.195117259762661E+03,
2431880.500000000, A.D. 1946-Mar-01 00:00:00.0000, -4.185511681887540E+02, -6.069209241968920E+03, -1.885350253598513E+03,
2431911.500000000, A.D. 1946-Apr-01 00:00:00.0000,  2.092033560484310E+03, -5.655501114715782E+03, -2.050301003558495E+03,
2431941.500000000, A.D. 1946-May-01 00:00:00.0000,  3.980442082212696E+03, -4.191689984931359E+03, -2.674106838238424E+03,
2431972.500000000, A.D. 1946-Jun-01 00:00:00.0000,  4.845053893641113E+03, -1.989083812836040E+03, -3.624090207923063E+03,
2432002.500000000, A.D. 1946-Jul-01 00:00:00.0000,  4.406087305421842E+03,  2.395767389472553E+02, -4.592823654909142E+03,
2432033.500000000, A.D. 1946-Aug-01 00:00:00.0000,  2.756897138597199E+03,  2.020336065815036E+03, -5.374271283653132E+03,
2432064.500000000, A.D. 1946-Sep-01 00:00:00.0000,  3.481425115707289E+02,  2.782614865052254E+03, -5.718468570025067E+03,
2432094.500000000, A.D. 1946-Oct-01 00:00:00.0000, -2.076602294097563E+03,  2.348597701669728E+03, -5.544081820265416E+03,
2432125.500000000, A.D. 1946-Nov-01 00:00:00.0000, -4.001689758052256E+03,  8.105844016394251E+02, -4.888196343239051E+03,
2432155.500000000, A.D. 1946-Dec-01 00:00:00.0000, -4.804196905290960E+03, -1.333755040804807E+03, -3.963057035705846E+03,
2432186.500000000, A.D. 1947-Jan-01 00:00:00.0000, -4.313462811734081E+03, -3.628405055313383E+03, -2.965425232289711E+03,
2432217.500000000, A.D. 1947-Feb-01 00:00:00.0000, -2.618934484794929E+03, -5.372931004866698E+03, -2.199505867969240E+03,
2432245.500000000, A.D. 1947-Mar-01 00:00:00.0000, -4.402428212970803E+02, -6.067437670743904E+03, -1.886111834401995E+03,
2432276.500000000, A.D. 1947-Apr-01 00:00:00.0000,  2.072280715850799E+03, -5.664005956019422E+03, -2.046880711430568E+03,
2432306.500000000, A.D. 1947-May-01 00:00:00.0000,  3.967698169752403E+03, -4.207934536485409E+03, -2.667525005006295E+03,
2432337.500000000, A.D. 1947-Jun-01 00:00:00.0000,  4.842899951593678E+03, -2.008880540827707E+03, -3.616040723425945E+03,
2432367.500000000, A.D. 1947-Jul-01 00:00:00.0000,  4.414670503675884E+03,  2.215666495058956E+02, -4.585479696360888E+03,
2432398.500000000, A.D. 1947-Aug-01 00:00:00.0000,  2.774078250693887E+03,  2.009066897933926E+03, -5.369652832408290E+03,
2432429.500000000, A.D. 1947-Sep-01 00:00:00.0000,  3.690342080922968E+02,  2.781192585550461E+03, -5.717850386051906E+03,
2432459.500000000, A.D. 1947-Oct-01 00:00:00.0000, -2.057752554443480E+03,  2.357096876185448E+03, -5.547502160693155E+03,
2432490.500000000, A.D. 1947-Nov-01 00:00:00.0000, -3.990203831203595E+03,  8.269735955308158E+02, -4.894836007434779E+03,
2432520.500000000, A.D. 1947-Dec-01 00:00:00.0000, -4.803018754589460E+03, -1.314064670871255E+03, -3.971054817774120E+03,
2432551.500000000, A.D. 1948-Jan-01 00:00:00.0000, -4.323341410135671E+03, -3.610708674798932E+03, -2.972630720266970E+03,
2432582.500000000, A.D. 1948-Feb-01 00:00:00.0000, -2.637238341717758E+03, -5.362160043202764E+03, -2.203915851839763E+03,
2432611.500000000, A.D. 1948-Mar-01 00:00:00.0000, -3.790450211069141E+02, -6.072376671274114E+03, -1.883506813387479E+03,
2432642.500000000, A.D. 1948-Apr-01 00:00:00.0000,  2.127724686651125E+03, -5.639615050318822E+03, -2.057318940750283E+03,
2432672.500000000, A.D. 1948-May-01 00:00:00.0000,  4.002746203906018E+03, -4.161551187565699E+03, -2.687851562553922E+03,
2432703.500000000, A.D. 1948-Jun-01 00:00:00.0000,  4.847251253257142E+03, -1.952521077776532E+03, -3.640995497192014E+03,
2432733.500000000, A.D. 1948-Jul-01 00:00:00.0000,  4.387959828194669E+03,  2.726630770925512E+02, -4.608307159302351E+03,
2432764.500000000, A.D. 1948-Aug-01 00:00:00.0000,  2.722542331430456E+03,  2.040783790117798E+03, -5.384050172267968E+03,
2432795.500000000, A.D. 1948-Sep-01 00:00:00.0000,  3.068587041065003E+02,  2.784708254550419E+03, -5.719813734265299E+03,
2432825.500000000, A.D. 1948-Oct-01 00:00:00.0000, -2.113892111834854E+03,  2.332289545434922E+03, -5.536868889337586E+03,
2432856.500000000, A.D. 1948-Nov-01 00:00:00.0000, -4.024913812964001E+03,  7.797488704926370E+02, -4.874124739798328E+03,
2432886.500000000, A.D. 1948-Dec-01 00:00:00.0000, -4.807843856489488E+03, -1.370543368141173E+03, -3.946046098260590E+03,
2432917.500000000, A.D. 1949-Jan-01 00:00:00.0000, -4.296184963691692E+03, -3.661312475194624E+03, -2.950019864114600E+03,
2432948.500000000, A.D. 1949-Feb-01 00:00:00.0000, -2.585763690661202E+03, -5.392853129821417E+03, -2.189975510860929E+03,
2432976.500000000, A.D. 1949-Mar-01 00:00:00.0000, -4.007674506209069E+02, -6.070759367448713E+03, -1.884223350612563E+03,
2433007.500000000, A.D. 1949-Apr-01 00:00:00.0000,  2.108040906383715E+03, -5.648257585194239E+03, -2.053869827970060E+03,
2433037.500000000, A.D. 1949-May-01 00:00:00.0000,  3.990138636712608E+03, -4.177870496458037E+03, -2.681272693437913E+03,
2433068.500000000, A.D. 1949-Jun-01 00:00:00.0000,  4.845251142115955E+03, -1.972305498457580E+03, -3.632985531558734E+03,
2433098.500000000, A.D. 1949-Jul-01 00:00:00.0000,  4.396672394047823E+03,  2.547455552329691E+02, -4.601022499775884E+03,
2433129.500000000, A.D. 1949-Aug-01 00:00:00.0000,  2.739796975686962E+03,  2.029673851365338E+03, -5.379495150201128E+03,
2433160.500000000, A.D. 1949-Sep-01 00:00:00.0000,  3.277405233016956E+02,  2.783490163934062E+03, -5.719248214460127E+03,
2433190.500000000, A.D. 1949-Oct-01 00:00:00.0000, -2.095144366253235E+03,  2.340986751911619E+03, -5.540323329361627E+03,
2433221.500000000, A.D. 1949-Nov-01 00:00:00.0000, -4.013603563455227E+03,  7.962725416050471E+02, -4.880775343820122E+03,
2433251.500000000, A.D. 1949-Dec-01 00:00:00.0000, -4.806864317002660E+03, -1.350808377113377E+03, -3.954036374160456E+03,
2433282.500000000, A.D. 1950-Jan-01 00:00:00.0000, -4.306236613149646E+03, -3.643660516393108E+03, -2.957210806619044E+03,
2433313.500000000, A.D. 1950-Feb-01 00:00:00.0000, -2.604186165070792E+03, -5.382192806748736E+03, -2.194366990859349E+03,
2433341.500000000, A.D. 1950-Mar-01 00:00:00.0000, -4.224959466066175E+02, -6.069042480778648E+03, -1.885007168034709E+03,
2433372.500000000, A.D. 1950-Apr-01 00:00:00.0000,  2.088295333332371E+03, -5.656817150394665E+03, -2.050481360490784E+03,
2433402.500000000, A.D. 1950-May-01 00:00:00.0000,  3.977437820496218E+03, -4.194142052867008E+03, -2.674732193397294E+03,
2433433.500000000, A.D. 1950-Jun-01 00:00:00.0000,  4.843153348966287E+03, -1.992080508933024E+03, -3.624984464278827E+03,
2433463.500000000, A.D. 1950-Jul-01 00:00:00.0000,  4.405301669975663E+03,  2.368041955542608E+02, -4.593720981014697E+03,
2433494.500000000, A.D. 1950-Aug-01 00:00:00.0000,  2.757000462406180E+03,  2.018510279206716E+03, -5.374904295423874E+03,
2433525.500000000, A.D. 1950-Sep-01 00:00:00.0000,  3.486240214778464E+02,  2.782203126314655E+03, -5.718639570519431E+03,
2433555.500000000, A.D. 1950-Oct-01 00:00:00.0000, -2.076342958576064E+03,  2.349630702375007E+03, -5.543741242407101E+03,
2433586.500000000, A.D. 1950-Nov-01 00:00:00.0000, -4.002207193388215E+03,  8.127852386415327E+02, -4.887407208221466E+03,
2433616.500000000, A.D. 1950-Dec-01 00:00:00.0000, -4.805795287513330E+03, -1.331041952552341E+03, -3.962031102477292E+03,
2433647.500000000, A.D. 1951-Jan-01 00:00:00.0000, -4.316216859732405E+03, -3.625944137467071E+03, -2.964427872906844E+03,
2433678.500000000, A.D. 1951-Feb-01 00:00:00.0000, -2.622566838532388E+03, -5.371444415615036E+03, -2.198808665920111E+03,
2433706.500000000, A.D. 1951-Mar-01 00:00:00.0000, -4.442254833190527E+02, -6.067229015738551E+03, -1.885849217855780E+03,
2433737.500000000, A.D. 1951-Apr-01 00:00:00.0000,  2.068499999124336E+03, -5.665288410590189E+03, -2.047155700085410E+03,
2433767.500000000, A.D. 1951-May-01 00:00:00.0000,  3.964649503184848E+03, -4.210355793337673E+03, -2.668237225649383E+03,
2433798.500000000, A.D. 1951-Jun-01 00:00:00.0000,  4.840957985732261E+03, -2.011842402377752E+03, -3.616994250798176E+03,
2433828.500000000, A.D. 1951-Jul-01 00:00:00.0000,  4.413851054516840E+03,  2.188405013762647E+02, -4.586399370468628E+03,
2433859.500000000, A.D. 1951-Aug-01 00:00:00.0000,  2.774157294092147E+03,  2.007304503235382E+03, -5.370271075175197E+03,
2433890.500000000, A.D. 1951-Sep-01 00:00:00.0000,  3.694990704152971E+02,  2.780859898260946E+03, -5.717982174258978E+03,
2433920.500000000, A.D. 1951-Oct-01 00:00:00.0000, -2.057504703668049E+03,  2.358218628435979E+03, -5.547117339377137E+03,
2433951.500000000, A.D. 1951-Nov-01 00:00:00.0000, -3.990730517020701E+03,  8.292655513586953E+02, -4.894018805418155E+03,
2433981.500000000, A.D. 1951-Dec-01 00:00:00.0000, -4.804628225600634E+03, -1.311265755615764E+03, -3.970032898333236E+03,
2434012.500000000, A.D. 1952-Jan-01 00:00:00.0000, -4.326111975164116E+03, -3.608173923374000E+03, -2.971677573183638E+03,
2434043.500000000, A.D. 1952-Feb-01 00:00:00.0000, -2.640893119121647E+03, -5.360615002843924E+03, -2.203297938681387E+03,
2434072.500000000, A.D. 1952-Mar-01 00:00:00.0000, -3.830570647844225E+02, -6.072170259345996E+03, -1.883360589098593E+03,
2434103.500000000, A.D. 1952-Apr-01 00:00:00.0000,  2.123933462249768E+03, -5.640901061540075E+03, -2.057710704591113E+03,
2434133.500000000, A.D. 1952-May-01 00:00:00.0000,  3.999702883101384E+03, -4.163956601419568E+03, -2.688656495415870E+03,
2434164.500000000, A.D. 1952-Jun-01 00:00:00.0000,  4.845323664218628E+03, -1.955432080791848E+03, -3.641998825962211E+03,
2434194.500000000, A.D. 1952-Jul-01 00:00:00.0000,  4.387154852691297E+03,  2.700263948010511E+02, -4.609228734458188E+03,
2434225.500000000, A.D. 1952-Aug-01 00:00:00.0000,  2.722627595526532E+03,  2.039144299687244E+03, -5.384628212148684E+03,
2434256.500000000, A.D. 1952-Sep-01 00:00:00.0000,  3.073153573401786E+02,  2.784515628974245E+03, -5.719882994002424E+03,
2434286.500000000, A.D. 1952-Oct-01 00:00:00.0000, -2.113667704046676E+03,  2.333545970480261E+03, -5.536425157307058E+03,
